filename	scene_label
audio/metro_station-stockholm-84-2250-a.wav	indoor
audio/shopping_mall-paris-132-3975-a.wav	indoor
audio/shopping_mall-prague-1031-42298-a.wav	indoor
audio/airport-paris-7-321-a.wav	indoor
audio/airport-helsinki-4-193-a.wav	indoor
audio/airport-prague-1069-40257-a.wav	indoor
audio/metro_station-lisbon-1021-40302-a.wav	indoor
audio/shopping_mall-lisbon-1137-40887-a.wav	indoor
audio/airport-helsinki-3-142-a.wav	indoor
audio/airport-lyon-1041-40868-a.wav	indoor
audio/airport-prague-1034-43125-a.wav	indoor
audio/shopping_mall-prague-1053-42975-a.wav	indoor
audio/shopping_mall-paris-132-3984-a.wav	indoor
audio/airport-prague-1069-40919-a.wav	indoor
audio/airport-paris-9-374-a.wav	indoor
audio/metro_station-stockholm-85-2292-a.wav	indoor
audio/shopping_mall-stockholm-135-4100-a.wav	indoor
audio/shopping_mall-lyon-1043-42036-a.wav	indoor
audio/shopping_mall-helsinki-129-3867-a.wav	indoor
audio/metro_station-helsinki-67-1985-a.wav	indoor
audio/metro_station-helsinki-67-2012-a.wav	indoor
audio/metro_station-helsinki-65-1961-a.wav	indoor
audio/shopping_mall-prague-1031-41856-a.wav	indoor
audio/metro_station-vienna-86-2339-a.wav	indoor
audio/airport-helsinki-3-117-a.wav	indoor
audio/metro_station-helsinki-65-1945-a.wav	indoor
audio/shopping_mall-stockholm-135-4100-a.wav	indoor
audio/metro_station-prague-1130-40894-a.wav	indoor
audio/shopping_mall-helsinki-128-3814-a.wav	indoor
audio/shopping_mall-stockholm-137-4162-a.wav	indoor
audio/shopping_mall-lyon-1066-41338-a.wav	indoor
audio/airport-lyon-1095-42330-a.wav	indoor
audio/shopping_mall-stockholm-137-4168-a.wav	indoor
audio/metro_station-vienna-87-2381-a.wav	indoor
audio/shopping_mall-lyon-1043-42657-a.wav	indoor
audio/shopping_mall-paris-132-3994-a.wav	indoor
audio/metro_station-prague-1019-43945-a.wav	indoor
audio/metro_station-stockholm-85-2297-a.wav	indoor
audio/airport-lyon-1041-42920-a.wav	indoor
audio/shopping_mall-stockholm-137-4152-a.wav	indoor
audio/airport-paris-7-344-a.wav	indoor
audio/airport-paris-7-322-a.wav	indoor
audio/shopping_mall-lisbon-1002-43491-a.wav	indoor
audio/shopping_mall-lyon-1066-42823-a.wav	indoor
audio/metro_station-stockholm-85-2315-a.wav	indoor
audio/airport-barcelona-1-89-a.wav	indoor
audio/airport-lyon-1101-43537-a.wav	indoor
audio/airport-barcelona-1-70-a.wav	indoor
audio/shopping_mall-barcelona-127-3794-a.wav	indoor
audio/shopping_mall-barcelona-125-3724-a.wav	indoor
audio/airport-lyon-1101-41267-a.wav	indoor
audio/metro_station-london-68-2019-a.wav	indoor
audio/shopping_mall-prague-1009-43526-a.wav	indoor
audio/airport-prague-1015-43856-a.wav	indoor
audio/metro_station-barcelona-61-1847-a.wav	indoor
audio/airport-lisbon-1000-44083-a.wav	indoor
audio/airport-helsinki-3-141-a.wav	indoor
audio/metro_station-lyon-1028-42835-a.wav	indoor
audio/metro_station-prague-1118-40273-a.wav	indoor
audio/metro_station-barcelona-61-1824-a.wav	indoor
audio/shopping_mall-stockholm-135-4093-a.wav	indoor
audio/metro_station-vienna-88-2418-a.wav	indoor
audio/airport-barcelona-1-62-a.wav	indoor
audio/metro_station-lyon-1028-41275-a.wav	indoor
audio/airport-stockholm-11-472-a.wav	indoor
audio/airport-barcelona-1-76-a.wav	indoor
audio/shopping_mall-vienna-138-4191-a.wav	indoor
audio/shopping_mall-lisbon-1137-41160-a.wav	indoor
audio/metro_station-barcelona-63-1897-a.wav	indoor
audio/shopping_mall-vienna-140-4267-a.wav	indoor
audio/shopping_mall-stockholm-137-4143-a.wav	indoor
audio/airport-lyon-1041-41176-a.wav	indoor
audio/airport-helsinki-4-197-a.wav	indoor
audio/shopping_mall-lyon-1043-40407-a.wav	indoor
audio/metro_station-stockholm-83-2243-a.wav	indoor
audio/metro_station-lisbon-1021-40572-a.wav	indoor
audio/airport-barcelona-0-2-a.wav	indoor
audio/airport-prague-1034-42517-a.wav	indoor
audio/metro_station-barcelona-62-1878-a.wav	indoor
audio/airport-lyon-1101-44067-a.wav	indoor
audio/airport-london-5-242-a.wav	indoor
audio/shopping_mall-london-131-3938-a.wav	indoor
audio/shopping_mall-vienna-138-4187-a.wav	indoor
audio/shopping_mall-paris-134-4046-a.wav	indoor
audio/airport-helsinki-4-188-a.wav	indoor
audio/airport-helsinki-4-198-a.wav	indoor
audio/metro_station-lisbon-1020-40592-a.wav	indoor
audio/metro_station-vienna-87-2383-a.wav	indoor
audio/airport-lyon-1095-43330-a.wav	indoor
audio/shopping_mall-stockholm-135-4084-a.wav	indoor
audio/metro_station-lyon-1077-42424-a.wav	indoor
audio/shopping_mall-lisbon-1002-42125-a.wav	indoor
audio/metro_station-lisbon-1020-41284-a.wav	indoor
audio/shopping_mall-barcelona-125-3702-a.wav	indoor
audio/shopping_mall-lisbon-1137-42701-a.wav	indoor
audio/airport-lisbon-1122-40326-a.wav	indoor
audio/metro_station-lyon-1077-43951-a.wav	indoor
audio/shopping_mall-stockholm-135-4072-a.wav	indoor
audio/airport-london-6-291-a.wav	indoor
audio/shopping_mall-helsinki-130-3879-a.wav	indoor
audio/metro_station-barcelona-63-1893-a.wav	indoor
audio/shopping_mall-prague-1053-42975-a.wav	indoor
audio/metro_station-vienna-86-2336-a.wav	indoor
audio/metro_station-lisbon-1020-42713-a.wav	indoor
audio/shopping_mall-barcelona-127-3771-a.wav	indoor
audio/shopping_mall-helsinki-128-3808-a.wav	indoor
audio/airport-prague-1034-40792-a.wav	indoor
audio/shopping_mall-stockholm-136-4114-a.wav	indoor
audio/shopping_mall-lisbon-1002-42623-a.wav	indoor
audio/shopping_mall-prague-1009-41820-a.wav	indoor
audio/metro_station-vienna-88-2416-a.wav	indoor
audio/shopping_mall-barcelona-126-3744-a.wav	indoor
audio/shopping_mall-barcelona-126-3758-a.wav	indoor
audio/shopping_mall-paris-134-4064-a.wav	indoor
audio/metro_station-prague-1019-42226-a.wav	indoor
audio/shopping_mall-paris-132-3989-a.wav	indoor
audio/airport-london-5-242-a.wav	indoor
audio/shopping_mall-stockholm-136-4138-a.wav	indoor
audio/airport-vienna-13-541-a.wav	indoor
audio/metro_station-lisbon-1007-42527-a.wav	indoor
audio/shopping_mall-paris-133-4009-a.wav	indoor
audio/metro_station-vienna-88-2419-a.wav	indoor
audio/shopping_mall-paris-134-4055-a.wav	indoor
audio/airport-paris-9-392-a.wav	indoor
audio/metro_station-prague-1118-43075-a.wav	indoor
audio/shopping_mall-paris-133-3997-a.wav	indoor
audio/metro_station-lyon-1010-40100-a.wav	indoor
audio/metro_station-barcelona-63-1905-a.wav	indoor
audio/shopping_mall-prague-1053-42630-a.wav	indoor
audio/shopping_mall-barcelona-126-3759-a.wav	indoor
audio/shopping_mall-stockholm-137-4166-a.wav	indoor
audio/shopping_mall-barcelona-125-3733-a.wav	indoor
audio/airport-barcelona-0-3-a.wav	indoor
audio/shopping_mall-vienna-140-4259-a.wav	indoor
audio/airport-vienna-14-568-a.wav	indoor
audio/metro_station-vienna-88-2428-a.wav	indoor
audio/shopping_mall-helsinki-129-3848-a.wav	indoor
audio/metro_station-london-74-2087-a.wav	indoor
audio/shopping_mall-paris-134-4045-a.wav	indoor
audio/metro_station-helsinki-66-1976-a.wav	indoor
audio/metro_station-london-70-2039-a.wav	indoor
audio/shopping_mall-barcelona-126-3747-a.wav	indoor
audio/shopping_mall-lyon-1043-43527-a.wav	indoor
audio/shopping_mall-paris-134-4054-a.wav	indoor
audio/metro_station-prague-1019-41213-a.wav	indoor
audio/airport-barcelona-1-67-a.wav	indoor
audio/shopping_mall-barcelona-126-3749-a.wav	indoor
audio/shopping_mall-vienna-138-4199-a.wav	indoor
audio/airport-lisbon-1114-42669-a.wav	indoor
audio/metro_station-london-72-2053-a.wav	indoor
audio/metro_station-london-68-2022-a.wav	indoor
audio/metro_station-helsinki-67-1986-a.wav	indoor
audio/metro_station-vienna-87-2357-a.wav	indoor
audio/airport-helsinki-3-152-a.wav	indoor
audio/shopping_mall-lisbon-1125-44006-a.wav	indoor
audio/shopping_mall-vienna-139-4233-a.wav	indoor
audio/metro_station-paris-78-2139-a.wav	indoor
audio/metro_station-paris-80-2164-a.wav	indoor
audio/shopping_mall-helsinki-129-3871-a.wav	indoor
audio/metro_station-prague-1118-43612-a.wav	indoor
audio/shopping_mall-lisbon-1137-41789-a.wav	indoor
audio/airport-barcelona-1-96-a.wav	indoor
audio/shopping_mall-helsinki-128-3832-a.wav	indoor
audio/shopping_mall-vienna-138-4201-a.wav	indoor
audio/shopping_mall-paris-132-3985-a.wav	indoor
audio/airport-london-6-263-a.wav	indoor
audio/metro_station-prague-1130-43147-a.wav	indoor
audio/metro_station-paris-79-2158-a.wav	indoor
audio/metro_station-vienna-88-2412-a.wav	indoor
audio/metro_station-helsinki-67-1985-a.wav	indoor
audio/metro_station-helsinki-65-1940-a.wav	indoor
audio/airport-barcelona-0-12-a.wav	indoor
audio/airport-prague-1015-41955-a.wav	indoor
audio/airport-prague-1069-40101-a.wav	indoor
audio/metro_station-prague-1130-43308-a.wav	indoor
audio/shopping_mall-stockholm-135-4094-a.wav	indoor
audio/shopping_mall-lyon-1043-40503-a.wav	indoor
audio/metro_station-helsinki-67-1996-a.wav	indoor
audio/airport-lisbon-1122-40971-a.wav	indoor
audio/metro_station-prague-1019-41347-a.wav	indoor
audio/metro_station-lisbon-1021-42294-a.wav	indoor
audio/airport-stockholm-10-443-a.wav	indoor
audio/shopping_mall-lisbon-1137-41562-a.wav	indoor
audio/airport-prague-1069-43955-a.wav	indoor
audio/shopping_mall-london-131-3928-a.wav	indoor
audio/airport-prague-1023-42171-a.wav	indoor
audio/airport-lyon-1095-42146-a.wav	indoor
audio/shopping_mall-lisbon-1137-43373-a.wav	indoor
audio/metro_station-vienna-88-2407-a.wav	indoor
audio/airport-lyon-1041-41710-a.wav	indoor
audio/airport-stockholm-10-436-a.wav	indoor
audio/shopping_mall-helsinki-128-3839-a.wav	indoor
audio/metro_station-helsinki-67-2005-a.wav	indoor
audio/airport-london-6-276-a.wav	indoor
audio/airport-vienna-14-584-a.wav	indoor
audio/metro_station-lisbon-1021-43636-a.wav	indoor
audio/shopping_mall-barcelona-126-3741-a.wav	indoor
audio/airport-vienna-13-521-a.wav	indoor
audio/shopping_mall-paris-133-4020-a.wav	indoor
audio/metro_station-london-72-2050-a.wav	indoor
audio/airport-lisbon-1122-43567-a.wav	indoor
audio/airport-stockholm-11-455-a.wav	indoor
audio/metro_station-vienna-86-2341-a.wav	indoor
audio/airport-stockholm-10-422-a.wav	indoor
audio/airport-lyon-1095-43489-a.wav	indoor
audio/metro_station-stockholm-83-2245-a.wav	indoor
audio/airport-stockholm-11-464-a.wav	indoor
audio/airport-helsinki-4-206-a.wav	indoor
audio/airport-lyon-1041-41843-a.wav	indoor
audio/metro_station-helsinki-65-1961-a.wav	indoor
audio/airport-barcelona-1-58-a.wav	indoor
audio/airport-stockholm-10-434-a.wav	indoor
audio/shopping_mall-barcelona-125-3730-a.wav	indoor
audio/airport-lyon-1101-42854-a.wav	indoor
audio/shopping_mall-helsinki-129-3861-a.wav	indoor
audio/metro_station-prague-1019-44023-a.wav	indoor
audio/airport-lisbon-1122-43364-a.wav	indoor
audio/metro_station-paris-78-2141-a.wav	indoor
audio/shopping_mall-vienna-139-4229-a.wav	indoor
audio/shopping_mall-vienna-140-4255-a.wav	indoor
audio/airport-barcelona-1-56-a.wav	indoor
audio/shopping_mall-paris-133-4014-a.wav	indoor
audio/shopping_mall-lisbon-1002-40239-a.wav	indoor
audio/metro_station-london-76-2109-a.wav	indoor
audio/shopping_mall-barcelona-125-3734-a.wav	indoor
audio/metro_station-vienna-88-2427-a.wav	indoor
audio/metro_station-london-72-2064-a.wav	indoor
audio/metro_station-helsinki-67-2001-a.wav	indoor
audio/airport-vienna-13-560-a.wav	indoor
audio/shopping_mall-vienna-138-4206-a.wav	indoor
audio/airport-lisbon-1122-40344-a.wav	indoor
audio/shopping_mall-lyon-1043-40060-a.wav	indoor
audio/shopping_mall-paris-132-3981-a.wav	indoor
audio/shopping_mall-paris-132-3967-a.wav	indoor
audio/metro_station-lisbon-1021-43841-a.wav	indoor
audio/metro_station-prague-1130-41428-a.wav	indoor
audio/metro_station-helsinki-66-1977-a.wav	indoor
audio/shopping_mall-stockholm-135-4084-a.wav	indoor
audio/shopping_mall-lyon-1043-42036-a.wav	indoor
audio/shopping_mall-helsinki-128-3842-a.wav	indoor
audio/airport-lyon-1101-42602-a.wav	indoor
audio/metro_station-lisbon-1021-44001-a.wav	indoor
audio/metro_station-prague-1130-41003-a.wav	indoor
audio/shopping_mall-paris-134-4054-a.wav	indoor
audio/airport-paris-9-380-a.wav	indoor
audio/shopping_mall-lisbon-1137-42344-a.wav	indoor
audio/metro_station-lisbon-1021-40123-a.wav	indoor
audio/metro_station-helsinki-67-2012-a.wav	indoor
audio/metro_station-prague-1019-42260-a.wav	indoor
audio/airport-helsinki-4-190-a.wav	indoor
audio/metro_station-barcelona-63-1901-a.wav	indoor
audio/airport-helsinki-4-182-a.wav	indoor
audio/shopping_mall-helsinki-129-3878-a.wav	indoor
audio/shopping_mall-lyon-1043-40896-a.wav	indoor
audio/shopping_mall-lisbon-1137-40356-a.wav	indoor
audio/shopping_mall-stockholm-135-4094-a.wav	indoor
audio/shopping_mall-helsinki-129-3849-a.wav	indoor
audio/shopping_mall-prague-1009-40421-a.wav	indoor
audio/metro_station-vienna-86-2333-a.wav	indoor
audio/airport-helsinki-4-174-a.wav	indoor
audio/shopping_mall-stockholm-135-4074-a.wav	indoor
audio/metro_station-barcelona-61-1844-a.wav	indoor
audio/shopping_mall-vienna-138-4187-a.wav	indoor
audio/metro_station-prague-1019-42260-a.wav	indoor
audio/metro_station-london-73-2077-a.wav	indoor
audio/airport-paris-7-332-a.wav	indoor
audio/metro_station-helsinki-65-1945-a.wav	indoor
audio/airport-paris-9-380-a.wav	indoor
audio/shopping_mall-london-131-3917-a.wav	indoor
audio/airport-vienna-13-528-a.wav	indoor
audio/metro_station-vienna-86-2324-a.wav	indoor
audio/airport-london-6-294-a.wav	indoor
audio/airport-helsinki-3-158-a.wav	indoor
audio/shopping_mall-london-131-3921-a.wav	indoor
audio/airport-prague-1023-40542-a.wav	indoor
audio/metro_station-lisbon-1021-40111-a.wav	indoor
audio/shopping_mall-prague-1053-44045-a.wav	indoor
audio/shopping_mall-lyon-1043-43866-a.wav	indoor
audio/shopping_mall-lyon-1066-43777-a.wav	indoor
audio/airport-helsinki-3-148-a.wav	indoor
audio/metro_station-lyon-1010-42874-a.wav	indoor
audio/airport-paris-9-404-a.wav	indoor
audio/airport-lisbon-1114-43900-a.wav	indoor
audio/shopping_mall-barcelona-126-3764-a.wav	indoor
audio/airport-barcelona-1-58-a.wav	indoor
audio/airport-paris-7-323-a.wav	indoor
audio/shopping_mall-vienna-139-4228-a.wav	indoor
audio/airport-paris-8-370-a.wav	indoor
audio/airport-barcelona-1-88-a.wav	indoor
audio/airport-london-6-276-a.wav	indoor
audio/airport-paris-8-370-a.wav	indoor
audio/shopping_mall-vienna-140-4275-a.wav	indoor
audio/airport-paris-9-413-a.wav	indoor
audio/airport-vienna-14-582-a.wav	indoor
audio/airport-helsinki-3-123-a.wav	indoor
audio/shopping_mall-stockholm-135-4070-a.wav	indoor
audio/shopping_mall-lisbon-1002-43354-a.wav	indoor
audio/shopping_mall-vienna-140-4279-a.wav	indoor
audio/shopping_mall-helsinki-128-3833-a.wav	indoor
audio/metro_station-stockholm-83-2245-a.wav	indoor
audio/metro_station-prague-1019-43832-a.wav	indoor
audio/airport-vienna-13-511-a.wav	indoor
audio/shopping_mall-barcelona-127-3778-a.wav	indoor
audio/metro_station-barcelona-63-1905-a.wav	indoor
audio/shopping_mall-lisbon-1137-41160-a.wav	indoor
audio/metro_station-helsinki-67-1985-a.wav	indoor
audio/airport-lyon-1101-41913-a.wav	indoor
audio/shopping_mall-london-131-3923-a.wav	indoor
audio/metro_station-prague-1019-42176-a.wav	indoor
audio/metro_station-lisbon-1021-41376-a.wav	indoor
audio/metro_station-london-68-2023-a.wav	indoor
audio/metro_station-barcelona-61-1829-a.wav	indoor
audio/airport-vienna-14-570-a.wav	indoor
audio/shopping_mall-prague-1031-41546-a.wav	indoor
audio/metro_station-lyon-1028-44014-a.wav	indoor
audio/shopping_mall-lyon-1043-43549-a.wav	indoor
audio/metro_station-london-70-2047-a.wav	indoor
audio/shopping_mall-vienna-140-4256-a.wav	indoor
audio/shopping_mall-barcelona-126-3766-a.wav	indoor
audio/airport-prague-1034-41420-a.wav	indoor
audio/airport-barcelona-1-95-a.wav	indoor
audio/shopping_mall-lisbon-1002-42988-a.wav	indoor
audio/metro_station-london-68-2019-a.wav	indoor
audio/metro_station-barcelona-63-1884-a.wav	indoor
audio/shopping_mall-paris-133-4012-a.wav	indoor
audio/metro_station-prague-1118-40273-a.wav	indoor
audio/metro_station-prague-1019-43831-a.wav	indoor
audio/airport-lisbon-1114-41467-a.wav	indoor
audio/metro_station-barcelona-62-1880-a.wav	indoor
audio/shopping_mall-stockholm-136-4109-a.wav	indoor
audio/metro_station-prague-1019-41604-a.wav	indoor
audio/airport-barcelona-0-7-a.wav	indoor
audio/shopping_mall-vienna-139-4219-a.wav	indoor
audio/airport-london-6-269-a.wav	indoor
audio/airport-lisbon-1122-41270-a.wav	indoor
audio/metro_station-prague-1130-40658-a.wav	indoor
audio/metro_station-prague-1118-41592-a.wav	indoor
audio/metro_station-barcelona-62-1865-a.wav	indoor
audio/shopping_mall-paris-134-4049-a.wav	indoor
audio/shopping_mall-barcelona-126-3756-a.wav	indoor
audio/shopping_mall-barcelona-125-3720-a.wav	indoor
audio/airport-barcelona-1-29-a.wav	indoor
audio/airport-lisbon-1000-43069-a.wav	indoor
audio/shopping_mall-london-131-3931-a.wav	indoor
audio/metro_station-barcelona-62-1862-a.wav	indoor
audio/shopping_mall-lisbon-1137-40356-a.wav	indoor
audio/airport-paris-7-317-a.wav	indoor
audio/metro_station-stockholm-84-2263-a.wav	indoor
audio/shopping_mall-stockholm-136-4124-a.wav	indoor
audio/shopping_mall-paris-132-3965-a.wav	indoor
audio/shopping_mall-prague-1009-41018-a.wav	indoor
audio/metro_station-london-75-2094-a.wav	indoor
audio/metro_station-lyon-1028-42183-a.wav	indoor
audio/airport-barcelona-1-45-a.wav	indoor
audio/shopping_mall-lyon-1066-42583-a.wav	indoor
audio/airport-lyon-1041-40868-a.wav	indoor
audio/shopping_mall-lisbon-1137-42078-a.wav	indoor
audio/metro_station-prague-1019-42458-a.wav	indoor
audio/metro_station-helsinki-64-1916-a.wav	indoor
audio/metro_station-vienna-87-2364-a.wav	indoor
audio/shopping_mall-stockholm-136-4130-a.wav	indoor
audio/shopping_mall-prague-1031-44051-a.wav	indoor
audio/shopping_mall-barcelona-127-3771-a.wav	indoor
audio/airport-stockholm-11-477-a.wav	indoor
audio/airport-london-5-250-a.wav	indoor
audio/metro_station-london-75-2103-a.wav	indoor
audio/airport-barcelona-1-42-a.wav	indoor
audio/metro_station-stockholm-85-2309-a.wav	indoor
audio/shopping_mall-lyon-1066-40708-a.wav	indoor
audio/airport-london-6-302-a.wav	indoor
audio/shopping_mall-paris-134-4042-a.wav	indoor
audio/shopping_mall-prague-1009-40009-a.wav	indoor
audio/metro_station-stockholm-84-2258-a.wav	indoor
audio/shopping_mall-lisbon-1125-43579-a.wav	indoor
audio/airport-paris-7-326-a.wav	indoor
audio/shopping_mall-lisbon-1125-40586-a.wav	indoor
audio/airport-london-5-238-a.wav	indoor
audio/metro_station-lisbon-1007-41242-a.wav	indoor
audio/airport-prague-1034-43893-a.wav	indoor
audio/airport-paris-8-364-a.wav	indoor
audio/airport-paris-8-369-a.wav	indoor
audio/shopping_mall-stockholm-136-4111-a.wav	indoor
audio/shopping_mall-paris-134-4033-a.wav	indoor
audio/airport-prague-1034-40792-a.wav	indoor
audio/metro_station-barcelona-61-1836-a.wav	indoor
audio/metro_station-vienna-87-2368-a.wav	indoor
audio/airport-helsinki-3-158-a.wav	indoor
audio/shopping_mall-lisbon-1002-40900-a.wav	indoor
audio/metro_station-london-69-2033-a.wav	indoor
audio/metro_station-paris-79-2150-a.wav	indoor
audio/airport-helsinki-4-210-a.wav	indoor
audio/airport-lisbon-1122-40344-a.wav	indoor
audio/metro_station-paris-82-2207-a.wav	indoor
audio/shopping_mall-london-131-3922-a.wav	indoor
audio/airport-lisbon-1122-43880-a.wav	indoor
audio/airport-lyon-1101-42943-a.wav	indoor
audio/shopping_mall-lisbon-1002-40228-a.wav	indoor
audio/metro_station-london-68-2022-a.wav	indoor
audio/airport-prague-1034-40262-a.wav	indoor
audio/metro_station-london-70-2042-a.wav	indoor
audio/shopping_mall-barcelona-127-3771-a.wav	indoor
audio/airport-vienna-13-537-a.wav	indoor
audio/shopping_mall-prague-1031-41125-a.wav	indoor
audio/shopping_mall-vienna-138-4187-a.wav	indoor
audio/airport-london-6-306-a.wav	indoor
audio/airport-lyon-1095-40859-a.wav	indoor
audio/metro_station-lisbon-1021-43959-a.wav	indoor
audio/shopping_mall-prague-1031-40390-a.wav	indoor
audio/shopping_mall-lisbon-1125-42350-a.wav	indoor
audio/metro_station-london-68-2023-a.wav	indoor
audio/airport-barcelona-2-104-a.wav	indoor
audio/metro_station-paris-77-2118-a.wav	indoor
audio/shopping_mall-vienna-139-4235-a.wav	indoor
audio/metro_station-stockholm-85-2287-a.wav	indoor
audio/metro_station-lisbon-1020-40325-a.wav	indoor
audio/shopping_mall-prague-1053-42846-a.wav	indoor
audio/airport-vienna-13-521-a.wav	indoor
audio/metro_station-helsinki-65-1968-a.wav	indoor
audio/shopping_mall-stockholm-136-4112-a.wav	indoor
audio/airport-lyon-1101-43656-a.wav	indoor
audio/airport-lisbon-1122-43712-a.wav	indoor
audio/airport-paris-8-364-a.wav	indoor
audio/shopping_mall-lyon-1043-40478-a.wav	indoor
audio/airport-barcelona-1-93-a.wav	indoor
audio/shopping_mall-vienna-140-4283-a.wav	indoor
audio/airport-london-6-291-a.wav	indoor
audio/shopping_mall-london-131-3944-a.wav	indoor
audio/airport-lyon-1095-43330-a.wav	indoor
audio/shopping_mall-vienna-139-4228-a.wav	indoor
audio/metro_station-helsinki-67-2003-a.wav	indoor
audio/shopping_mall-helsinki-128-3840-a.wav	indoor
audio/shopping_mall-lyon-1043-43527-a.wav	indoor
audio/airport-prague-1034-43863-a.wav	indoor
audio/shopping_mall-lisbon-1137-40943-a.wav	indoor
audio/metro_station-paris-77-2127-a.wav	indoor
audio/shopping_mall-barcelona-126-3758-a.wav	indoor
audio/metro_station-vienna-86-2354-a.wav	indoor
audio/metro_station-helsinki-66-1982-a.wav	indoor
audio/shopping_mall-helsinki-129-3863-a.wav	indoor
audio/shopping_mall-barcelona-125-3712-a.wav	indoor
audio/airport-lyon-1095-40743-a.wav	indoor
audio/metro_station-helsinki-65-1965-a.wav	indoor
audio/airport-paris-7-335-a.wav	indoor
audio/shopping_mall-vienna-140-4281-a.wav	indoor
audio/shopping_mall-lyon-1043-40786-a.wav	indoor
audio/airport-lisbon-1122-42212-a.wav	indoor
audio/shopping_mall-stockholm-137-4169-a.wav	indoor
audio/shopping_mall-vienna-138-4191-a.wav	indoor
audio/metro_station-lisbon-1020-41284-a.wav	indoor
audio/metro_station-vienna-86-2334-a.wav	indoor
audio/shopping_mall-helsinki-128-3829-a.wav	indoor
audio/metro_station-lyon-1010-41791-a.wav	indoor
audio/airport-helsinki-4-205-a.wav	indoor
audio/airport-prague-1069-43326-a.wav	indoor
audio/metro_station-stockholm-83-2226-a.wav	indoor
audio/shopping_mall-lyon-1066-40867-a.wav	indoor
audio/airport-prague-1023-40542-a.wav	indoor
audio/airport-lisbon-1000-43679-a.wav	indoor
audio/metro_station-vienna-88-2418-a.wav	indoor
audio/shopping_mall-helsinki-130-3882-a.wav	indoor
audio/airport-lisbon-1000-41698-a.wav	indoor
audio/airport-prague-1023-41451-a.wav	indoor
audio/airport-prague-1069-42168-a.wav	indoor
audio/airport-lyon-1095-40622-a.wav	indoor
audio/metro_station-lyon-1028-43424-a.wav	indoor
audio/metro_station-paris-81-2185-a.wav	indoor
audio/metro_station-helsinki-67-1985-a.wav	indoor
audio/metro_station-paris-80-2176-a.wav	indoor
audio/airport-paris-8-356-a.wav	indoor
audio/airport-lisbon-1114-40895-a.wav	indoor
audio/airport-barcelona-1-51-a.wav	indoor
audio/metro_station-vienna-86-2350-a.wav	indoor
audio/shopping_mall-paris-132-3986-a.wav	indoor
audio/metro_station-vienna-87-2386-a.wav	indoor
audio/metro_station-paris-80-2178-a.wav	indoor
audio/shopping_mall-lisbon-1137-43566-a.wav	indoor
audio/airport-paris-7-314-a.wav	indoor
audio/metro_station-stockholm-85-2314-a.wav	indoor
audio/metro_station-barcelona-62-1856-a.wav	indoor
audio/metro_station-stockholm-84-2272-a.wav	indoor
audio/airport-vienna-13-521-a.wav	indoor
audio/airport-paris-7-349-a.wav	indoor
audio/shopping_mall-paris-132-3991-a.wav	indoor
audio/airport-barcelona-1-33-a.wav	indoor
audio/metro_station-stockholm-83-2220-a.wav	indoor
audio/airport-lyon-1041-43257-a.wav	indoor
audio/shopping_mall-barcelona-126-3757-a.wav	indoor
audio/metro_station-stockholm-84-2250-a.wav	indoor
